record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name,Ethnic Responsiveness
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,2,1,0,1,0,0,1,37,Testing Prompt: 0.7822758128696486,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,4,0,0,1,1,1,0,37,Testing Prompt: 0.7822758128696486,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,1,0,1,1,1,1,37,Testing Prompt: 0.7822758128696486,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,0,0,37,Testing Prompt: 0.7822758128696486,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,1,0,0,0,37,Testing Prompt: 0.7822758128696486,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,4,2,0,0,0,0,0,1,37,Testing Prompt: 0.7822758128696486,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,37,Testing Prompt: 0.7822758128696486,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,4,0,0,1,1,1,1,37,Testing Prompt: 0.7822758128696486,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,37,Testing Prompt: 0.7822758128696486,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,1,3,0,0,0,1,1,1,37,Testing Prompt: 0.7822758128696486,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,4,1,3,4,0,0,1,0,0,1,37,Testing Prompt: 0.7822758128696486,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,1,0,1,1,1,0,37,Testing Prompt: 0.7822758128696486,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,0,0,0,37,Testing Prompt: 0.7822758128696486,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,0,0,1,0,1,37,Testing Prompt: 0.7822758128696486,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,1,0,1,1,37,Testing Prompt: 0.7822758128696486,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,1,1,0,0,0,37,Testing Prompt: 0.7822758128696486,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,2,1,0,1,1,1,1,38,Testing Prompt: 0.966634862549153,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,0,0,38,Testing Prompt: 0.966634862549153,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,0,0,1,38,Testing Prompt: 0.966634862549153,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,3,0,0,1,1,1,1,38,Testing Prompt: 0.966634862549153,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,2,3,0,0,0,1,0,1,38,Testing Prompt: 0.966634862549153,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,1,0,1,38,Testing Prompt: 0.966634862549153,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,0,0,0,1,38,Testing Prompt: 0.966634862549153,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,1,0,0,0,38,Testing Prompt: 0.966634862549153,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,2,4,2,3,0,0,0,1,0,1,38,Testing Prompt: 0.966634862549153,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,1,38,Testing Prompt: 0.966634862549153,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,38,Testing Prompt: 0.966634862549153,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,0,1,0,0,38,Testing Prompt: 0.966634862549153,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,2,4,3,3,0,0,1,0,0,0,38,Testing Prompt: 0.966634862549153,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,0,0,38,Testing Prompt: 0.966634862549153,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,0,0,1,38,Testing Prompt: 0.966634862549153,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,4,4,1,0,1,1,1,1,38,Testing Prompt: 0.966634862549153,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,4,0,0,1,0,0,1,38,Testing Prompt: 0.966634862549153,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,4,3,0,0,1,1,1,0,38,Testing Prompt: 0.966634862549153,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,2,0,0,0,1,0,1,38,Testing Prompt: 0.966634862549153,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,4,1,0,0,0,0,0,0,38,Testing Prompt: 0.966634862549153,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,4,1,0,0,0,0,1,1,38,Testing Prompt: 0.966634862549153,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,1,1,1,0,0,38,Testing Prompt: 0.966634862549153,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,2,0,0,0,0,1,0,38,Testing Prompt: 0.966634862549153,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,0,0,1,1,0,1,38,Testing Prompt: 0.966634862549153,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,1,0,38,Testing Prompt: 0.966634862549153,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,0,38,Testing Prompt: 0.966634862549153,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,1,2,0,0,0,0,0,1,38,Testing Prompt: 0.966634862549153,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,0,1,1,0,0,38,Testing Prompt: 0.966634862549153,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,3,1,0,1,1,0,1,38,Testing Prompt: 0.966634862549153,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,0,0,1,0,0,0,38,Testing Prompt: 0.966634862549153,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,2,4,0,0,1,1,0,0,38,Testing Prompt: 0.966634862549153,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,38,Testing Prompt: 0.966634862549153,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,2,0,0,0,1,0,0,38,Testing Prompt: 0.966634862549153,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,4,3,0,1,0,1,1,1,38,Testing Prompt: 0.966634862549153,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,2,0,0,0,0,1,1,38,Testing Prompt: 0.966634862549153,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,3,1,0,0,0,0,1,0,38,Testing Prompt: 0.966634862549153,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,1,4,0,0,1,1,0,0,38,Testing Prompt: 0.966634862549153,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,1,0,0,38,Testing Prompt: 0.966634862549153,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,0,1,0,38,Testing Prompt: 0.966634862549153,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,1,1,1,1,39,Testing Prompt: 0.26865612005550876,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,1,4,0,0,1,1,1,0,39,Testing Prompt: 0.26865612005550876,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,2,0,0,0,1,0,1,39,Testing Prompt: 0.26865612005550876,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,0,0,0,39,Testing Prompt: 0.26865612005550876,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,3,0,0,0,1,0,1,39,Testing Prompt: 0.26865612005550876,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,2,0,0,0,0,0,1,39,Testing Prompt: 0.26865612005550876,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,1,1,1,0,0,39,Testing Prompt: 0.26865612005550876,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,3,0,0,1,1,1,1,39,Testing Prompt: 0.26865612005550876,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,0,0,1,39,Testing Prompt: 0.26865612005550876,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,0,1,39,Testing Prompt: 0.26865612005550876,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,2,2,0,0,1,0,1,0,39,Testing Prompt: 0.26865612005550876,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,3,0,0,0,1,0,1,39,Testing Prompt: 0.26865612005550876,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,0,39,Testing Prompt: 0.26865612005550876,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,0,1,1,39,Testing Prompt: 0.26865612005550876,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,0,1,1,1,1,39,Testing Prompt: 0.26865612005550876,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,1,39,Testing Prompt: 0.26865612005550876,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,1,0,0,39,Testing Prompt: 0.26865612005550876,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,0,1,39,Testing Prompt: 0.26865612005550876,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,1,0,1,39,Testing Prompt: 0.26865612005550876,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,0,0,39,Testing Prompt: 0.26865612005550876,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,1,0,0,0,0,1,1,39,Testing Prompt: 0.26865612005550876,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,4,3,0,0,1,1,0,1,39,Testing Prompt: 0.26865612005550876,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,4,2,1,3,0,0,1,1,0,0,39,Testing Prompt: 0.26865612005550876,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,3,0,1,0,1,1,1,39,Testing Prompt: 0.26865612005550876,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,4,4,0,0,1,1,0,1,39,Testing Prompt: 0.26865612005550876,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,1,0,0,39,Testing Prompt: 0.26865612005550876,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,0,1,0,39,Testing Prompt: 0.26865612005550876,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,2,4,0,0,1,1,1,0,39,Testing Prompt: 0.26865612005550876,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,4,1,3,2,0,0,1,1,0,0,39,Testing Prompt: 0.26865612005550876,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,0,0,1,39,Testing Prompt: 0.26865612005550876,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,3,1,0,1,1,0,1,39,Testing Prompt: 0.26865612005550876,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,1,0,1,1,1,1,39,Testing Prompt: 0.26865612005550876,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,3,0,0,0,0,0,1,39,Testing Prompt: 0.26865612005550876,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,1,0,1,39,Testing Prompt: 0.26865612005550876,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,1,0,0,39,Testing Prompt: 0.26865612005550876,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,2,4,0,0,1,1,0,0,39,Testing Prompt: 0.26865612005550876,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,4,2,3,3,0,0,1,0,0,1,39,Testing Prompt: 0.26865612005550876,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,0,0,0,39,Testing Prompt: 0.26865612005550876,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,0,0,0,0,39,Testing Prompt: 0.26865612005550876,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,1,1,0,1,40,Testing Prompt: 0.0017595377651434818,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,1,1,1,1,40,Testing Prompt: 0.0017595377651434818,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,3,0,0,1,1,0,0,40,Testing Prompt: 0.0017595377651434818,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,1,40,Testing Prompt: 0.0017595377651434818,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,1,0,40,Testing Prompt: 0.0017595377651434818,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,40,Testing Prompt: 0.0017595377651434818,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,2,0,0,0,1,0,1,40,Testing Prompt: 0.0017595377651434818,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,1,40,Testing Prompt: 0.0017595377651434818,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,1,0,1,1,40,Testing Prompt: 0.0017595377651434818,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,1,1,1,40,Testing Prompt: 0.0017595377651434818,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,1,0,0,40,Testing Prompt: 0.0017595377651434818,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,1,2,0,0,0,1,0,1,40,Testing Prompt: 0.0017595377651434818,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,0,1,40,Testing Prompt: 0.0017595377651434818,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,1,0,1,1,1,1,40,Testing Prompt: 0.0017595377651434818,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,2,2,0,0,0,0,1,0,40,Testing Prompt: 0.0017595377651434818,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,1,0,1,40,Testing Prompt: 0.0017595377651434818,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,0,1,1,0,0,0,40,Testing Prompt: 0.0017595377651434818,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,0,0,1,0,1,40,Testing Prompt: 0.0017595377651434818,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,2,3,0,0,1,1,1,0,40,Testing Prompt: 0.0017595377651434818,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,0,1,1,40,Testing Prompt: 0.0017595377651434818,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,1,0,1,1,1,1,40,Testing Prompt: 0.0017595377651434818,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,3,1,0,0,0,0,1,0,40,Testing Prompt: 0.0017595377651434818,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,3,0,0,0,1,0,1,40,Testing Prompt: 0.0017595377651434818,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,2,0,0,1,1,0,0,40,Testing Prompt: 0.0017595377651434818,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,2,2,0,0,0,0,0,1,40,Testing Prompt: 0.0017595377651434818,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,40,Testing Prompt: 0.0017595377651434818,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,2,2,0,0,0,0,0,1,40,Testing Prompt: 0.0017595377651434818,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,4,2,0,0,0,0,1,1,40,Testing Prompt: 0.0017595377651434818,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,1,1,0,0,40,Testing Prompt: 0.0017595377651434818,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,0,0,1,40,Testing Prompt: 0.0017595377651434818,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,3,1,0,1,1,1,1,40,Testing Prompt: 0.0017595377651434818,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,2,2,0,0,0,0,0,0,40,Testing Prompt: 0.0017595377651434818,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,3,3,0,0,0,1,0,1,40,Testing Prompt: 0.0017595377651434818,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,40,Testing Prompt: 0.0017595377651434818,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,1,0,0,0,40,Testing Prompt: 0.0017595377651434818,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,3,0,1,0,1,1,1,40,Testing Prompt: 0.0017595377651434818,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,1,40,Testing Prompt: 0.0017595377651434818,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,2,4,2,4,0,0,1,1,1,0,40,Testing Prompt: 0.0017595377651434818,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,2,0,0,0,0,0,0,40,Testing Prompt: 0.0017595377651434818,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,1,0,0,1,41,Testing Prompt: 0.5519027959842612,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,1,0,1,1,1,1,41,Testing Prompt: 0.5519027959842612,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,0,0,0,41,Testing Prompt: 0.5519027959842612,
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,4,0,1,1,1,0,0,41,Testing Prompt: 0.5519027959842612,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,2,0,0,0,0,0,0,41,Testing Prompt: 0.5519027959842612,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,0,1,0,41,Testing Prompt: 0.5519027959842612,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,41,Testing Prompt: 0.5519027959842612,
536670,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,3,0,0,0,0,1,1,41,Testing Prompt: 0.5519027959842612,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,1,41,Testing Prompt: 0.5519027959842612,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,3,1,0,1,1,1,1,41,Testing Prompt: 0.5519027959842612,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,2,0,0,0,0,1,0,41,Testing Prompt: 0.5519027959842612,
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,1,1,0,0,41,Testing Prompt: 0.5519027959842612,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,3,4,0,0,1,1,0,1,41,Testing Prompt: 0.5519027959842612,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,4,3,0,0,0,0,0,0,41,Testing Prompt: 0.5519027959842612,
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,1,2,0,0,1,0,1,0,41,Testing Prompt: 0.5519027959842612,
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,0,41,Testing Prompt: 0.5519027959842612,
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,1,0,1,1,1,0,41,Testing Prompt: 0.5519027959842612,
546871,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,0,0,0,41,Testing Prompt: 0.5519027959842612,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,4,3,0,0,0,0,0,0,41,Testing Prompt: 0.5519027959842612,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,4,0,0,1,1,1,0,41,Testing Prompt: 0.5519027959842612,
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,0,0,0,1,41,Testing Prompt: 0.5519027959842612,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,1,1,0,1,1,1,1,41,Testing Prompt: 0.5519027959842612,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,1,4,0,0,1,0,1,0,41,Testing Prompt: 0.5519027959842612,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,41,Testing Prompt: 0.5519027959842612,
282884,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,41,Testing Prompt: 0.5519027959842612,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,3,0,0,0,1,0,1,41,Testing Prompt: 0.5519027959842612,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,1,3,2,3,0,0,1,1,1,0,41,Testing Prompt: 0.5519027959842612,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,2,3,0,0,0,0,0,1,41,Testing Prompt: 0.5519027959842612,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,3,3,0,0,1,0,1,0,41,Testing Prompt: 0.5519027959842612,
528075,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,2,3,0,1,0,0,0,1,41,Testing Prompt: 0.5519027959842612,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,2,0,0,1,1,1,1,41,Testing Prompt: 0.5519027959842612,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,1,0,41,Testing Prompt: 0.5519027959842612,
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,0,1,0,41,Testing Prompt: 0.5519027959842612,
607921,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,1,3,0,0,0,1,1,1,41,Testing Prompt: 0.5519027959842612,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,4,1,1,2,0,0,1,1,0,0,41,Testing Prompt: 0.5519027959842612,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,4,2,0,0,0,0,0,1,41,Testing Prompt: 0.5519027959842612,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,3,1,4,0,0,1,1,0,0,41,Testing Prompt: 0.5519027959842612,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,4,3,0,1,1,1,1,1,41,Testing Prompt: 0.5519027959842612,
190495,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,41,Testing Prompt: 0.5519027959842612,
559492,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,1,42,Testing Prompt: 0.8911394168610297,
727579,us.anthropic.claude-sonnet-4-20250514-v1:0,4,4,1,4,0,0,1,1,1,0,42,Testing Prompt: 0.8911394168610297,
510591,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,1,0,42,Testing Prompt: 0.8911394168610297,
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,1,0,1,1,1,1,42,Testing Prompt: 0.8911394168610297,
728702,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,0,1,1,1,42,Testing Prompt: 0.8911394168610297,
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,2,0,1,0,1,1,1,42,Testing Prompt: 0.8911394168610297,
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,1,1,0,0,42,Testing Prompt: 0.8911394168610297,
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,2,3,0,0,0,0,0,1,42,Testing Prompt: 0.8911394168610297,
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,2,3,2,0,0,0,1,0,1,42,Testing Prompt: 0.8911394168610297,
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,2,1,2,0,0,1,1,0,0,42,Testing Prompt: 0.8911394168610297,
226558,us.anthropic.claude-sonnet-4-20250514-v1:0,1,2,4,2,0,0,0,0,0,0,42,Testing Prompt: 0.8911394168610297,
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,3,2,0,0,0,0,0,0,42,Testing Prompt: 0.8911394168610297,
179243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,1,0,0,1,42,Testing Prompt: 0.8911394168610297,
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,3,3,0,0,1,0,1,0,42,Testing Prompt: 0.8911394168610297,
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,0,0,1,42,Testing Prompt: 0.8911394168610297,
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,1,3,1,0,0,0,0,0,0,42,Testing Prompt: 0.8911394168610297,
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,3,3,0,0,1,1,0,1,42,Testing Prompt: 0.8911394168610297,
711148,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,1,0,0,1,0,1,42,Testing Prompt: 0.8911394168610297,
613961,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,3,2,0,0,0,1,0,1,42,Testing Prompt: 0.8911394168610297,
241708,us.anthropic.claude-sonnet-4-20250514-v1:0,3,4,2,3,0,0,1,0,1,0,42,Testing Prompt: 0.8911394168610297,
212289,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,1,3,0,0,0,0,0,1,42,Testing Prompt: 0.8911394168610297,
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,1,1,2,0,0,0,0,0,0,42,Testing Prompt: 0.8911394168610297,
216297,us.anthropic.claude-sonnet-4-20250514-v1:0,3,3,1,3,0,0,0,1,1,0,42,Testing Prompt: 0.8911394168610297,
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,3,0,0,1,1,1,0,42,Testing Prompt: 0.8911394168610297,
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,3,1,2,0,0,0,1,0,1,42,Testing Prompt: 0.8911394168610297,
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,3,1,3,3,0,0,0,0,0,1,42,Testing Prompt: 0.8911394168610297,
