record_id,Scorer Name,Goal Orientation,Engaging with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
525710,gpt-5,4,4,3,4,0,0,1,1,1,0,7,Testing Prompt: 0.15752755406749863
242166,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
263413,gpt-5,4,4,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
211179,gpt-5,2,1,1,2,0,0,0,1,0,0,7,Testing Prompt: 0.15752755406749863
641013,gpt-5,3,2,3,3,0,0,0,0,1,1,7,Testing Prompt: 0.15752755406749863
215179,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
238271,gpt-5,3,3,4,4,0,0,1,0,1,1,7,Testing Prompt: 0.15752755406749863
225646,gpt-5,2,3,1,3,0,0,0,1,0,1,7,Testing Prompt: 0.15752755406749863
584423,gpt-5,2,3,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
614816,gpt-5,2,2,4,3,0,0,0,0,1,1,7,Testing Prompt: 0.15752755406749863
240687,gpt-5,2,3,3,3,0,0,1,0,1,1,7,Testing Prompt: 0.15752755406749863
238025,gpt-5,4,4,1,4,0,0,1,1,0,0,7,Testing Prompt: 0.15752755406749863
264262,gpt-5,2,1,1,2,0,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
207845,gpt-5,2,3,3,2,1,0,0,1,0,1,7,Testing Prompt: 0.15752755406749863
586617,gpt-5,3,3,4,4,0,0,1,1,1,1,7,Testing Prompt: 0.15752755406749863
534553,gpt-5,3,3,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.15752755406749863
503131,gpt-5,2,4,1,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
257040,gpt-5,3,1,4,3,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
216965,gpt-5,2,4,1,3,0,1,0,0,0,1,7,Testing Prompt: 0.15752755406749863
545047,gpt-5,3,3,3,3,0,0,0,1,0,1,7,Testing Prompt: 0.15752755406749863
546868,gpt-5,2,4,3,3,0,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
247482,gpt-5,3,3,4,3,0,0,1,0,1,0,7,Testing Prompt: 0.15752755406749863
231173,gpt-5,4,4,4,4,0,1,1,0,0,1,7,Testing Prompt: 0.15752755406749863
218810,gpt-5,2,1,3,2,0,0,1,1,0,1,7,Testing Prompt: 0.15752755406749863
706907,gpt-5,2,3,3,3,0,0,1,0,1,0,7,Testing Prompt: 0.15752755406749863
529099,gpt-5,2,1,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
613126,gpt-5,4,4,3,4,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
717614,gpt-5,2,1,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
551252,gpt-5,2,2,4,3,0,1,0,1,1,1,7,Testing Prompt: 0.15752755406749863
293411,gpt-5,2,1,3,2,1,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
613961,gpt-5,3,4,3,4,0,0,1,1,0,1,7,Testing Prompt: 0.15752755406749863
248731,gpt-5,2,2,4,3,0,0,0,0,1,1,7,Testing Prompt: 0.15752755406749863
588075,gpt-5,2,2,3,2,0,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
174997,gpt-5,2,1,3,3,0,0,0,1,0,0,7,Testing Prompt: 0.15752755406749863
600997,gpt-5,4,4,3,4,0,0,1,1,1,1,7,Testing Prompt: 0.15752755406749863
184927,gpt-5,3,4,4,4,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
208682,gpt-5,2,1,3,3,0,0,1,0,1,1,7,Testing Prompt: 0.15752755406749863
225581,gpt-5,4,4,2,3,1,0,1,1,0,1,7,Testing Prompt: 0.15752755406749863
188529,gpt-5,2,1,1,2,0,0,1,0,1,0,7,Testing Prompt: 0.15752755406749863
291285,gpt-5,3,4,4,4,0,0,0,1,1,1,7,Testing Prompt: 0.15752755406749863
561983,gpt-5,2,3,1,2,1,0,0,1,1,0,7,Testing Prompt: 0.15752755406749863
195235,gpt-5,3,3,3,2,0,0,1,0,0,1,7,Testing Prompt: 0.15752755406749863
615578,gpt-5,4,3,3,4,1,0,1,0,1,1,7,Testing Prompt: 0.15752755406749863
640700,gpt-5,3,3,1,3,0,0,1,1,0,0,7,Testing Prompt: 0.15752755406749863
644531,gpt-5,2,3,3,3,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
511739,gpt-5,2,1,1,1,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
704896,gpt-5,2,2,1,2,0,0,0,1,0,0,7,Testing Prompt: 0.15752755406749863
555531,gpt-5,3,3,3,2,0,0,0,0,1,1,7,Testing Prompt: 0.15752755406749863
561604,gpt-5,2,3,1,3,0,0,0,1,0,0,7,Testing Prompt: 0.15752755406749863
524784,gpt-5,4,4,4,4,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
226773,gpt-5,2,2,3,3,0,0,0,0,1,0,7,Testing Prompt: 0.15752755406749863
601747,gpt-5,1,1,1,1,0,0,0,0,0,0,7,Testing Prompt: 0.15752755406749863
700128,gpt-5,2,3,4,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
282284,gpt-5,2,2,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
628747,gpt-5,2,2,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
244029,gpt-5,3,4,3,3,0,0,1,1,1,0,7,Testing Prompt: 0.15752755406749863
264478,gpt-5,2,2,4,3,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
534868,gpt-5,2,1,3,2,0,0,0,0,0,1,7,Testing Prompt: 0.15752755406749863
613961,gpt-5,4,3,3,4,0,0,1,1,0,1,8,Testing Prompt: 0.7401194078522298
218810,gpt-5,2,1,1,2,0,0,1,1,0,0,8,Testing Prompt: 0.7401194078522298
643006,gpt-5,3,2,3,3,0,0,1,0,1,1,8,Testing Prompt: 0.7401194078522298
282284,gpt-5,2,2,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
211283,gpt-5,2,3,4,3,0,0,0,0,1,1,8,Testing Prompt: 0.7401194078522298
703584,gpt-5,3,2,2,2,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
263864,gpt-5,3,3,1,4,0,0,1,1,0,1,8,Testing Prompt: 0.7401194078522298
613126,gpt-5,4,4,3,4,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
503131,gpt-5,2,4,1,1,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
172253,gpt-5,2,3,4,1,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
207845,gpt-5,2,3,3,2,1,0,0,1,0,1,8,Testing Prompt: 0.7401194078522298
207524,gpt-5,3,4,3,3,0,0,1,0,0,0,8,Testing Prompt: 0.7401194078522298
263413,gpt-5,4,4,4,4,0,0,1,1,1,1,8,Testing Prompt: 0.7401194078522298
543094,gpt-5,3,4,4,2,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
244029,gpt-5,3,4,4,3,0,0,1,1,1,0,8,Testing Prompt: 0.7401194078522298
264478,gpt-5,2,2,4,3,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
525710,gpt-5,3,4,4,3,0,0,1,1,1,1,8,Testing Prompt: 0.7401194078522298
184927,gpt-5,4,3,4,4,0,0,1,1,0,1,8,Testing Prompt: 0.7401194078522298
505194,gpt-5,2,2,4,3,0,0,0,0,1,0,8,Testing Prompt: 0.7401194078522298
575601,gpt-5,3,4,3,2,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
591948,gpt-5,3,3,3,2,0,0,0,0,1,1,8,Testing Prompt: 0.7401194078522298
581720,gpt-5,4,4,3,3,1,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
240687,gpt-5,2,3,3,2,0,0,1,0,1,0,8,Testing Prompt: 0.7401194078522298
557524,gpt-5,1,1,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
293411,gpt-5,2,1,3,2,1,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
257325,gpt-5,4,4,4,3,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
512243,gpt-5,2,2,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
561604,gpt-5,2,3,1,3,0,0,0,1,0,0,8,Testing Prompt: 0.7401194078522298
247482,gpt-5,2,3,4,2,0,0,1,1,1,1,8,Testing Prompt: 0.7401194078522298
586617,gpt-5,4,3,4,4,0,0,1,1,0,1,8,Testing Prompt: 0.7401194078522298
530371,gpt-5,4,3,3,4,0,0,1,1,0,1,8,Testing Prompt: 0.7401194078522298
505173,gpt-5,3,3,4,4,0,0,0,1,1,1,8,Testing Prompt: 0.7401194078522298
580333,gpt-5,2,1,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
529141,gpt-5,1,2,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
584423,gpt-5,2,3,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
291285,gpt-5,4,4,4,4,0,0,1,1,1,1,8,Testing Prompt: 0.7401194078522298
238271,gpt-5,3,2,4,4,0,0,1,0,1,1,8,Testing Prompt: 0.7401194078522298
534553,gpt-5,3,3,1,3,0,0,1,1,0,0,8,Testing Prompt: 0.7401194078522298
601728,gpt-5,2,3,1,2,0,0,0,0,1,0,8,Testing Prompt: 0.7401194078522298
551252,gpt-5,2,2,4,2,0,1,0,1,1,1,8,Testing Prompt: 0.7401194078522298
601747,gpt-5,2,1,1,2,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
247781,gpt-5,2,4,4,3,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
253693,gpt-5,2,1,4,2,0,0,0,0,1,0,8,Testing Prompt: 0.7401194078522298
219176,gpt-5,3,4,3,4,0,1,1,1,1,0,8,Testing Prompt: 0.7401194078522298
644531,gpt-5,2,3,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
238025,gpt-5,4,4,3,4,0,0,1,0,0,0,8,Testing Prompt: 0.7401194078522298
641013,gpt-5,2,2,2,2,0,0,0,0,1,1,8,Testing Prompt: 0.7401194078522298
248235,gpt-5,4,4,3,4,0,0,1,0,0,0,8,Testing Prompt: 0.7401194078522298
640700,gpt-5,3,3,1,3,0,0,1,1,0,0,8,Testing Prompt: 0.7401194078522298
249730,gpt-5,2,1,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
585389,gpt-5,2,1,3,2,0,0,0,0,1,0,8,Testing Prompt: 0.7401194078522298
217052,gpt-5,2,1,3,1,0,1,0,0,0,1,8,Testing Prompt: 0.7401194078522298
576254,gpt-5,2,3,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
534868,gpt-5,2,1,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
226773,gpt-5,2,2,3,2,0,0,0,0,1,1,8,Testing Prompt: 0.7401194078522298
706907,gpt-5,2,2,3,3,0,0,1,0,1,1,8,Testing Prompt: 0.7401194078522298
242166,gpt-5,2,1,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
215108,gpt-5,3,3,4,4,0,0,1,0,1,1,8,Testing Prompt: 0.7401194078522298
208682,gpt-5,2,1,3,2,0,0,1,0,1,1,8,Testing Prompt: 0.7401194078522298
264344,gpt-5,3,4,3,4,0,0,1,0,0,0,8,Testing Prompt: 0.7401194078522298
266177,gpt-5,2,1,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
248896,gpt-5,3,3,3,3,0,0,1,0,0,0,8,Testing Prompt: 0.7401194078522298
225646,gpt-5,3,2,3,3,0,0,0,1,0,1,8,Testing Prompt: 0.7401194078522298
174997,gpt-5,2,1,3,3,0,0,0,1,0,0,8,Testing Prompt: 0.7401194078522298
524784,gpt-5,3,2,3,4,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
200051,gpt-5,3,3,1,3,0,0,1,1,0,0,8,Testing Prompt: 0.7401194078522298
215179,gpt-5,2,1,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
511739,gpt-5,2,1,2,1,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
628747,gpt-5,2,1,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
573597,gpt-5,3,4,1,4,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
231173,gpt-5,4,4,4,4,0,1,1,0,0,1,8,Testing Prompt: 0.7401194078522298
630563,gpt-5,2,4,4,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
564167,gpt-5,3,4,2,3,1,0,1,1,1,1,8,Testing Prompt: 0.7401194078522298
600843,gpt-5,2,2,3,2,0,1,0,1,0,1,8,Testing Prompt: 0.7401194078522298
242085,gpt-5,3,2,2,3,0,0,1,1,0,0,8,Testing Prompt: 0.7401194078522298
217400,gpt-5,3,1,3,3,0,0,1,1,0,0,8,Testing Prompt: 0.7401194078522298
195235,gpt-5,3,3,3,3,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
615578,gpt-5,4,4,3,4,1,0,1,1,1,1,8,Testing Prompt: 0.7401194078522298
211179,gpt-5,2,1,1,2,0,0,0,1,0,0,8,Testing Prompt: 0.7401194078522298
607920,gpt-5,2,1,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
545047,gpt-5,2,3,3,2,0,0,0,1,1,0,8,Testing Prompt: 0.7401194078522298
550903,gpt-5,3,3,4,3,1,1,1,0,1,1,8,Testing Prompt: 0.7401194078522298
506571,gpt-5,3,3,3,4,0,0,1,1,0,0,8,Testing Prompt: 0.7401194078522298
588075,gpt-5,2,2,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
700128,gpt-5,2,3,3,1,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
735055,gpt-5,3,4,3,3,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
556668,gpt-5,2,1,4,2,0,0,1,0,1,1,8,Testing Prompt: 0.7401194078522298
190056,gpt-5,2,1,3,2,1,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
704896,gpt-5,3,3,1,3,0,0,0,1,0,1,8,Testing Prompt: 0.7401194078522298
257040,gpt-5,3,2,4,3,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
225577,gpt-5,2,3,4,3,0,0,0,0,1,0,8,Testing Prompt: 0.7401194078522298
632387,gpt-5,2,2,3,3,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
546868,gpt-5,2,3,3,3,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
543229,gpt-5,3,1,3,3,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
546578,gpt-5,3,3,1,2,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
614816,gpt-5,2,2,4,3,0,0,0,0,1,1,8,Testing Prompt: 0.7401194078522298
561983,gpt-5,3,4,1,3,1,0,0,1,1,1,8,Testing Prompt: 0.7401194078522298
528543,gpt-5,3,4,2,3,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
248731,gpt-5,3,3,4,4,0,0,1,0,1,1,8,Testing Prompt: 0.7401194078522298
704786,gpt-5,3,4,1,3,0,0,1,1,1,0,8,Testing Prompt: 0.7401194078522298
529099,gpt-5,2,1,3,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
225581,gpt-5,4,4,3,4,1,0,1,1,0,1,8,Testing Prompt: 0.7401194078522298
590085,gpt-5,3,3,1,4,0,0,1,1,1,0,8,Testing Prompt: 0.7401194078522298
555531,gpt-5,2,1,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
600997,gpt-5,4,4,3,4,0,1,1,1,1,1,8,Testing Prompt: 0.7401194078522298
717614,gpt-5,2,2,3,2,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
216965,gpt-5,3,4,1,3,0,1,0,0,0,1,8,Testing Prompt: 0.7401194078522298
188529,gpt-5,3,2,1,2,0,0,1,0,1,0,8,Testing Prompt: 0.7401194078522298
558582,gpt-5,2,1,3,2,0,0,0,0,1,0,8,Testing Prompt: 0.7401194078522298
274347,gpt-5,4,4,4,4,0,0,1,0,0,1,8,Testing Prompt: 0.7401194078522298
232366,gpt-5,3,3,1,3,0,0,1,0,0,0,8,Testing Prompt: 0.7401194078522298
264262,gpt-5,2,1,1,2,0,0,0,0,0,0,8,Testing Prompt: 0.7401194078522298
167524,gpt-5,2,1,1,2,0,0,0,0,0,1,8,Testing Prompt: 0.7401194078522298
703584,gpt-5,3,1,1,2,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
215108,gpt-5,4,3,3,4,0,0,1,0,1,1,9,Testing Prompt: 0.8301654079708735
505173,gpt-5,3,3,4,4,0,0,0,1,1,1,9,Testing Prompt: 0.8301654079708735
293411,gpt-5,2,1,3,2,1,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
238271,gpt-5,3,3,4,4,0,0,1,0,1,1,9,Testing Prompt: 0.8301654079708735
613126,gpt-5,4,4,3,3,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
643006,gpt-5,3,3,3,3,0,0,1,0,1,1,9,Testing Prompt: 0.8301654079708735
249730,gpt-5,2,1,3,2,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
524784,gpt-5,4,3,3,4,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
581720,gpt-5,4,4,3,4,1,0,1,0,1,1,9,Testing Prompt: 0.8301654079708735
217400,gpt-5,2,1,1,2,0,0,0,0,1,0,9,Testing Prompt: 0.8301654079708735
564167,gpt-5,3,4,1,3,1,0,1,1,1,1,9,Testing Prompt: 0.8301654079708735
190056,gpt-5,2,1,3,2,1,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
226773,gpt-5,3,3,3,3,0,0,0,0,1,1,9,Testing Prompt: 0.8301654079708735
615578,gpt-5,4,4,3,4,1,0,1,1,1,1,9,Testing Prompt: 0.8301654079708735
266177,gpt-5,2,1,4,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
735055,gpt-5,3,4,3,3,0,0,0,1,0,1,9,Testing Prompt: 0.8301654079708735
630563,gpt-5,2,3,4,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
257325,gpt-5,2,4,4,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
263413,gpt-5,4,4,3,4,0,0,1,1,1,0,9,Testing Prompt: 0.8301654079708735
591948,gpt-5,3,3,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
640700,gpt-5,4,3,1,4,0,0,1,1,0,0,9,Testing Prompt: 0.8301654079708735
172253,gpt-5,2,3,4,1,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
512243,gpt-5,2,2,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
264478,gpt-5,2,2,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
207524,gpt-5,3,4,1,3,0,0,1,0,1,0,9,Testing Prompt: 0.8301654079708735
588075,gpt-5,2,2,3,3,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
586617,gpt-5,3,3,4,4,0,0,1,1,1,1,9,Testing Prompt: 0.8301654079708735
211179,gpt-5,2,1,1,3,0,0,0,1,0,0,9,Testing Prompt: 0.8301654079708735
217052,gpt-5,2,1,3,1,0,1,0,0,0,1,9,Testing Prompt: 0.8301654079708735
216965,gpt-5,3,4,2,3,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
247482,gpt-5,2,3,3,2,0,0,1,1,1,1,9,Testing Prompt: 0.8301654079708735
208682,gpt-5,2,1,3,3,0,0,0,0,1,1,9,Testing Prompt: 0.8301654079708735
195235,gpt-5,3,3,3,2,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
644531,gpt-5,3,3,3,3,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
253693,gpt-5,2,2,4,2,0,0,0,0,1,1,9,Testing Prompt: 0.8301654079708735
505194,gpt-5,2,2,3,3,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
215179,gpt-5,2,2,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
613961,gpt-5,4,3,1,4,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
274347,gpt-5,4,4,4,4,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
580333,gpt-5,2,1,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
546868,gpt-5,2,3,3,3,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
291285,gpt-5,3,4,4,4,0,0,0,1,0,1,9,Testing Prompt: 0.8301654079708735
282284,gpt-5,2,1,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
225577,gpt-5,2,3,4,3,0,0,0,0,1,0,9,Testing Prompt: 0.8301654079708735
600843,gpt-5,2,3,3,3,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
188529,gpt-5,2,1,1,2,0,0,1,0,1,0,9,Testing Prompt: 0.8301654079708735
174997,gpt-5,2,1,3,3,0,0,0,1,0,0,9,Testing Prompt: 0.8301654079708735
558582,gpt-5,2,1,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
584423,gpt-5,2,3,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
242166,gpt-5,2,1,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
200051,gpt-5,3,3,1,3,0,0,1,1,0,0,9,Testing Prompt: 0.8301654079708735
717614,gpt-5,2,2,3,3,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
573597,gpt-5,3,3,1,4,0,0,1,0,1,0,9,Testing Prompt: 0.8301654079708735
543094,gpt-5,3,4,4,2,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
600997,gpt-5,4,4,1,4,0,0,1,1,1,1,9,Testing Prompt: 0.8301654079708735
590085,gpt-5,3,3,1,3,0,0,1,1,1,0,9,Testing Prompt: 0.8301654079708735
704786,gpt-5,3,4,1,3,0,0,1,1,0,0,9,Testing Prompt: 0.8301654079708735
207845,gpt-5,2,4,3,2,1,0,0,1,1,1,9,Testing Prompt: 0.8301654079708735
607920,gpt-5,2,1,1,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
529099,gpt-5,2,1,3,3,0,0,0,0,1,0,9,Testing Prompt: 0.8301654079708735
240687,gpt-5,2,3,3,3,0,0,1,0,1,1,9,Testing Prompt: 0.8301654079708735
503131,gpt-5,2,4,1,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
576254,gpt-5,2,3,1,2,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
211283,gpt-5,2,3,4,3,0,0,0,0,1,1,9,Testing Prompt: 0.8301654079708735
225581,gpt-5,4,4,1,4,1,0,1,1,0,1,9,Testing Prompt: 0.8301654079708735
706907,gpt-5,2,3,3,3,0,0,1,0,1,1,9,Testing Prompt: 0.8301654079708735
585389,gpt-5,2,2,4,2,0,0,0,0,1,1,9,Testing Prompt: 0.8301654079708735
218810,gpt-5,2,1,3,2,0,0,1,1,0,1,9,Testing Prompt: 0.8301654079708735
561604,gpt-5,2,3,1,3,0,0,0,1,0,0,9,Testing Prompt: 0.8301654079708735
704896,gpt-5,2,1,1,3,0,0,0,1,0,0,9,Testing Prompt: 0.8301654079708735
242085,gpt-5,2,2,1,3,0,0,1,1,0,0,9,Testing Prompt: 0.8301654079708735
248731,gpt-5,3,4,4,3,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
244029,gpt-5,4,4,4,4,0,0,1,0,1,0,9,Testing Prompt: 0.8301654079708735
614816,gpt-5,2,3,4,3,0,0,0,0,1,1,9,Testing Prompt: 0.8301654079708735
555531,gpt-5,3,3,1,2,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
231173,gpt-5,4,4,3,4,0,1,1,0,0,1,9,Testing Prompt: 0.8301654079708735
529141,gpt-5,2,1,3,2,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
534553,gpt-5,3,3,1,3,0,0,1,1,0,0,9,Testing Prompt: 0.8301654079708735
506571,gpt-5,3,3,3,4,0,0,1,1,0,0,9,Testing Prompt: 0.8301654079708735
628747,gpt-5,2,1,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
264262,gpt-5,2,1,1,2,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
546578,gpt-5,3,1,1,2,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
225646,gpt-5,3,3,3,3,0,0,1,1,0,1,9,Testing Prompt: 0.8301654079708735
219176,gpt-5,4,4,3,4,0,1,1,1,1,0,9,Testing Prompt: 0.8301654079708735
700128,gpt-5,2,3,4,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
232366,gpt-5,3,3,1,3,0,0,1,0,0,0,9,Testing Prompt: 0.8301654079708735
551252,gpt-5,2,2,4,3,0,0,0,1,1,1,9,Testing Prompt: 0.8301654079708735
530371,gpt-5,4,4,3,4,0,0,1,1,0,0,9,Testing Prompt: 0.8301654079708735
545047,gpt-5,3,3,1,2,0,0,0,1,1,0,9,Testing Prompt: 0.8301654079708735
550903,gpt-5,3,3,4,4,1,1,1,0,1,1,9,Testing Prompt: 0.8301654079708735
641013,gpt-5,3,2,3,2,0,0,0,0,1,1,9,Testing Prompt: 0.8301654079708735
238025,gpt-5,4,4,1,4,0,0,1,0,0,0,9,Testing Prompt: 0.8301654079708735
575601,gpt-5,3,4,3,2,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
184927,gpt-5,3,4,3,3,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
525710,gpt-5,3,4,3,3,0,0,1,0,1,1,9,Testing Prompt: 0.8301654079708735
263864,gpt-5,3,3,1,3,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
556668,gpt-5,2,1,4,2,0,0,1,0,1,1,9,Testing Prompt: 0.8301654079708735
264344,gpt-5,3,3,3,3,0,0,1,0,0,0,9,Testing Prompt: 0.8301654079708735
557524,gpt-5,2,1,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
534868,gpt-5,2,1,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
248235,gpt-5,3,3,3,4,0,1,1,0,0,0,9,Testing Prompt: 0.8301654079708735
601728,gpt-5,2,4,2,2,0,0,0,0,1,0,9,Testing Prompt: 0.8301654079708735
632387,gpt-5,2,2,3,2,0,0,0,0,0,0,9,Testing Prompt: 0.8301654079708735
561983,gpt-5,2,4,1,2,1,0,0,1,1,0,9,Testing Prompt: 0.8301654079708735
601747,gpt-5,1,1,1,2,0,0,0,0,1,0,9,Testing Prompt: 0.8301654079708735
247781,gpt-5,2,4,4,3,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
511739,gpt-5,2,1,1,1,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
167524,gpt-5,2,1,3,2,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
543229,gpt-5,3,2,3,3,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
257040,gpt-5,3,2,3,3,0,0,1,0,0,1,9,Testing Prompt: 0.8301654079708735
528543,gpt-5,3,4,1,3,0,0,0,0,0,1,9,Testing Prompt: 0.8301654079708735
